#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
908,14,https://www.justia.com/lawyers/social-security-disability/michigan/eagle,"Eagle Social Security Disability Lawyers | Compare Top Rated Michigan Attorneys | Justia",125,37,http://www.rpjplaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-04-15 08:07:59",2020-04-04T17:49:32Z
908,14,https://www.justia.com/lawyers/social-security-disability/michigan/eagle,"Eagle Social Security Disability Lawyers | Compare Top Rated Michigan Attorneys | Justia",125,37,https://willandtrustattorney.business.site/,Dofollow,,"View Website",,404,"2020-03-19 19:25:23",2020-04-04T17:49:32Z
909,14,https://www.justia.com/lawyers/social-security-disability/ohio/thurston,"Thurston Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Thurston, Ohio - Justia",123,56,https://www.vorys.com/people-201.html,Dofollow,,"View Website",,404,"2020-03-26 13:10:07",2020-03-13T13:06:29Z
910,14,https://www.justia.com/lawyers/social-security-disability/pennsylvania/friedensburg,"Friedensburg Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Friedensburg, Pennsylvania - Justia",123,56,http://www.jeffreygreenwald.com/,Dofollow,,"View Website",,404,"2020-04-05 02:40:53",2020-03-14T11:18:22Z
911,14,https://www.justia.com/lawyers/social-security-disability/california/atwood,"Atwood Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Atwood, California - Justia",115,23,https://hedtkelawgroup.com/estate-administration-probate-attorney-california/,Dofollow,,"View Website",,404,"2020-04-07 20:34:26",2020-01-16T09:10:51Z
911,14,https://www.justia.com/lawyers/social-security-disability/california/atwood,"Atwood Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Atwood, California - Justia",115,23,https://www.gtlaw.com/People/GregoryFHurley,Dofollow,,"View Website",,404,"2020-03-27 11:15:42",2020-01-16T09:10:51Z
912,14,https://www.justia.com/lawyers/social-security-disability/pennsylvania/spring-house,"Spring House Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Spring House, Pennsylvania - Justia",124,61,http://www.adamsrenzilaw.com/,Dofollow,,"View Website",,404,"2020-03-17 12:50:00",2020-03-10T18:40:33Z
913,14,https://www.justia.com/lawyers/social-security-disability/illinois/ancona,"Ancona Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",123,55,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-03-10T16:24:08Z
914,14,https://www.justia.com/lawyers/social-security-disability/florida/rosemary-beach,"Rosemary Beach Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Rosemary Beach, Florida - Justia",125,54,https://www.gtlaw.com/People/JulieGallagher,Dofollow,,"View Website",,404,"2020-04-17 10:06:09",2020-03-11T03:15:31Z
915,14,https://www.justia.com/lawyers/social-security-disability/ohio/gettysburg,"Gettysburg Social Security Disability Lawyers | Compare Top Rated Ohio Attorneys | Justia",120,17,http://www.stukeylaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-03-30 16:36:10",2020-04-11T03:13:24Z
915,14,https://www.justia.com/lawyers/social-security-disability/ohio/gettysburg,"Gettysburg Social Security Disability Lawyers | Compare Top Rated Ohio Attorneys | Justia",120,17,https://www.oal-law.com/car-accident-lawyers.html,Dofollow,,"View Website",,404,"2020-03-28 03:08:23",2020-04-11T03:13:24Z
916,14,https://www.justia.com/lawyers/social-security-disability/pennsylvania/wescosville,"Wescosville Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Wescosville, Pennsylvania - Justia",123,51,http://www.jeffreygreenwald.com/,Dofollow,,"View Website",,404,"2020-04-05 02:40:53",2020-01-18T23:09:07Z
917,14,https://www.justia.com/lawyers/social-security-disability/florida/mount-plymouth,"Mount Plymouth Social Security Disability Lawyers | Compare Top Rated Florida Attorneys | Justia",120,33,http://407law.com/,Dofollow,,"View Website",,404,"2020-03-28 23:49:13",2020-03-28T10:46:24Z
918,14,https://www.justia.com/lawyers/social-security-disability/illinois/lindenwood,"Lindenwood Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",123,51,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-04-13T06:03:07Z
919,14,https://www.justia.com/lawyers/social-security-disability/massachusetts/russell,"Russell Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Russell, Massachusetts - Justia",120,55,http://springfieldmadisability.com/,Dofollow,,"View Website",,404,"2020-04-19 23:30:38",2020-01-04T03:50:29Z
919,14,https://www.justia.com/lawyers/social-security-disability/massachusetts/russell,"Russell Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Russell, Massachusetts - Justia",120,55,https://blog.michaellevinesq.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-02-15 21:36:43",2020-01-04T03:50:29Z
920,14,https://www.justia.com/lawyers/social-security-disability/illinois/broadview,"Broadview Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broadview, Illinois - Justia",122,61,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2019-11-26T18:56:56Z
920,14,https://www.justia.com/lawyers/social-security-disability/illinois/broadview,"Broadview Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broadview, Illinois - Justia",122,61,https://www.schiffhardin.com/ScottEPickens.htm,Dofollow,,"View Website",,404,"2020-04-17 13:35:21",2019-11-26T18:56:56Z
920,14,https://www.justia.com/lawyers/social-security-disability/illinois/broadview,"Broadview Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broadview, Illinois - Justia",122,61,https://www.schiffhardin.com/BarbaraStamanWolff.htm,Dofollow,,"View Website",,404,"2020-04-15 06:52:39",2019-11-26T18:56:56Z
920,14,https://www.justia.com/lawyers/social-security-disability/illinois/broadview,"Broadview Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broadview, Illinois - Justia",122,61,https://www.schiffhardin.com/DavidRHodgman.htm,Dofollow,,"View Website",,404,"2020-04-07 12:55:41",2019-11-26T18:56:56Z
920,14,https://www.justia.com/lawyers/social-security-disability/illinois/broadview,"Broadview Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broadview, Illinois - Justia",122,61,https://www.schiffhardin.com/GabrielMRodriguez.htm,Dofollow,,"View Website",,404,"2020-04-07 11:45:16",2019-11-26T18:56:56Z
920,14,https://www.justia.com/lawyers/social-security-disability/illinois/broadview,"Broadview Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broadview, Illinois - Justia",122,61,https://www.schiffhardin.com/PaulBOFlaherty.htm,Dofollow,,"View Website",,404,"2020-04-05 20:31:57",2019-11-26T18:56:56Z
920,14,https://www.justia.com/lawyers/social-security-disability/illinois/broadview,"Broadview Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broadview, Illinois - Justia",122,61,https://www.schiffhardin.com/KennethMRoberts.htm,Dofollow,,"View Website",,404,"2020-03-29 02:20:08",2019-11-26T18:56:56Z
920,14,https://www.justia.com/lawyers/social-security-disability/illinois/broadview,"Broadview Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broadview, Illinois - Justia",122,61,https://www.schiffhardin.com/ChristineRWQuigley.htm,Dofollow,,"View Website",,404,"2020-03-19 04:53:25",2019-11-26T18:56:56Z
921,14,https://www.justia.com/lawyers/social-security-disability/new-york/oyster-bay,"Oyster Bay Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Oyster Bay, New York - Justia",103,20,http://www.winningatlaw.com/,Dofollow,,"View Website",,404,"2020-04-16 17:08:32",2020-01-17T02:52:25Z
922,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/grantsboro,"Grantsboro Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Grantsboro, North Carolina - Justia",115,39,http://pattonbrownlaw.com/practice_areas/has-social-security-denied-your-claim-for-disability-benefits-.cfm,Dofollow,,"View Website",,404,"2020-04-21 09:48:07",2020-03-21T16:05:18Z
922,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/grantsboro,"Grantsboro Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Grantsboro, North Carolina - Justia",115,39,https://justicecounts.com/social-security-disability.html,Dofollow,,"View Website",,404,"2020-03-17 06:03:42",2020-03-21T16:05:18Z
922,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/grantsboro,"Grantsboro Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Grantsboro, North Carolina - Justia",115,39,https://justicecounts.com/kinston-nc-auto-accident.html,Dofollow,,"View Website",,404,"2020-02-11 06:48:15",2020-03-21T16:05:18Z
923,14,https://www.justia.com/lawyers/social-security-disability/ohio/east-fultonham,"East Fultonham Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in East Fultonham, Ohio - Justia",124,54,https://www.vorys.com/people-201.html,Dofollow,,"View Website",,404,"2020-03-26 13:10:07",2019-12-31T13:14:02Z
924,14,https://www.justia.com/lawyers/social-security-disability/pennsylvania/mary-d,"Mary D Social Security Disability Lawyers | Compare Top Rated Pennsylvania Attorneys | Justia",124,42,http://www.jeffreygreenwald.com/,Dofollow,,"View Website",,404,"2020-04-05 02:40:53",2020-03-30T17:02:29Z
925,14,https://www.justia.com/lawyers/social-security-disability/illinois/creston,"Creston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",121,50,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-03-25T06:35:43Z
926,14,https://www.justia.com/lawyers/social-security-disability/ohio?page=2,"Ohio Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Ohio - Justia",177,50,http://www.kpresq.com/index.html,Dofollow,,"View Website",,404,"2020-04-02 16:40:09",2020-04-11T22:04:08Z
926,14,https://www.justia.com/lawyers/social-security-disability/ohio?page=2,"Ohio Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Ohio - Justia",177,50,https://www.oal-law.com/car-accident-lawyers.html,Dofollow,,"View Website",,404,"2020-03-28 03:08:23",2020-04-11T22:04:08Z
927,14,https://www.justia.com/lawyers/social-security-disability/missouri/warson-woods,"Warson Woods Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Warson Woods, Missouri - Justia",120,47,https://lienlawfirm.wordpress.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-02-24 05:19:14",2019-12-20T16:50:27Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/SheldonAZabel.htm,Dofollow,,"View Website",,404,"2020-04-23 01:39:44",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/ScottEPickens.htm,Dofollow,,"View Website",,404,"2020-04-17 13:35:21",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/BarbaraStamanWolff.htm,Dofollow,,"View Website",,404,"2020-04-15 06:52:39",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/LisaMNatter.htm,Dofollow,,"View Website",,404,"2020-04-08 09:15:12",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/DavidRHodgman.htm,Dofollow,,"View Website",,404,"2020-04-07 12:55:41",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/GabrielMRodriguez.htm,Dofollow,,"View Website",,404,"2020-04-07 11:45:16",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/PaulBOFlaherty.htm,Dofollow,,"View Website",,404,"2020-04-05 20:31:57",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/KennethMRoberts.htm,Dofollow,,"View Website",,404,"2020-03-29 02:20:08",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/EryanKCobham.htm,Dofollow,,"View Website",,404,"2020-03-26 19:21:46",2020-01-16T09:07:39Z
928,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-grange-park,"La Grange Park Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Grange Park, Illinois - Justia",123,60,https://www.schiffhardin.com/ChristineRWQuigley.htm,Dofollow,,"View Website",,404,"2020-03-19 04:53:25",2020-01-16T09:07:39Z
929,14,https://www.justia.com/lawyers/social-security-disability/maryland/perryman,"Perryman Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Perryman, Maryland - Justia",123,37,https://www.belsky-weinberg-horowitz.com/robert-l-weinberg.html,Dofollow,,"View Website",,404,"2020-03-29 13:13:00",2019-12-30T20:30:01Z
929,14,https://www.justia.com/lawyers/social-security-disability/maryland/perryman,"Perryman Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Perryman, Maryland - Justia",123,37,https://www.belsky-weinberg-horowitz.com/thomas-x-glancy.html,Dofollow,,"View Website",,404,"2020-03-28 15:49:13",2019-12-30T20:30:01Z
